_row,new_split
43779,train
43782,train
43783,train
43786,train
43789,train
43790,train
43791,train
43792,train
43795,train
43798,train
43799,train
43802,train
43803,train
43805,train
43807,train
43808,train
43812,train
43814,train
43815,train
43816,train
43821,train
43822,train
43825,train
43826,train
43827,train
43830,train
43832,train
43834,train
43835,train
43836,train
43839,train
43842,train
43845,train
43846,train
43849,train
43850,train
43852,train
43853,train
43856,train
43857,train
43859,train
43862,train
43863,train
43866,train
43869,train
43870,train
43873,train
43874,train
43877,train
43878,train
43879,train
43880,train
43883,train
43885,train
43888,train
43889,train
43892,train
43894,train
43896,train
43897,train
43900,train
43901,train
43903,train
43905,train
43907,train
43908,train
43912,train
43913,train
43915,train
43916,train
43921,train
43922,train
43924,train
43925,train
43928,train
43929,train
43931,train
43933,train
43935,train
43936,train
43941,train
43942,train
43943,train
43944,train
43948,train
43949,train
43952,train
43954,train
43956,train
43958,train
43959,train
43960,train
43964,train
43966,train
43967,train
43970,train
43972,train
43973,train
43976,train
43978,train
43980,train
43981,train
43984,train
43985,train
43988,train
43990,train
43992,train
43993,train
43996,train
43997,train
43999,train
44002,train
44005,train
44006,train
44007,train
44008,train
44012,train
44013,train
44015,train
44018,train
44019,train
44021,train
44023,train
44026,train
44027,train
44030,train
44033,train
44034,train
44035,train
44036,train
44039,train
44040,train
44044,train
44045,train
44047,train
44048,train
44051,train
44052,train
44055,train
44056,train
44060,train
44061,train
44063,train
44065,train
44069,train
44070,train
44073,train
44074,train
44076,train
44078,train
44080,train
44082,train
44084,train
44086,train
44087,train
44088,train
44091,train
44094,train
44096,train
44098,train
44099,train
44101,train
44103,train
44105,train
44107,train
44109,train
44111,train
44112,train
44115,train
44117,train
44120,train
44122,train
44123,train
44126,train
44128,train
44130,train
44131,train
44133,train
44135,train
44137,train
44139,train
44141,train
44143,train
44146,train
44148,train
44150,train
44151,train
44153,train
44155,train
44157,train
44159,train
44162,train
44164,train
44166,train
44169,train
44170,train
44172,train
44174,train
44176,train
44177,train
44180,train
44182,train
44183,train
44186,train
44188,train
44190,train
44192,train
44193,train
44195,train
44197,train
44199,train
44200,train
44204,train
44206,train
44208,train
44210,train
44213,train
44214,train
44216,train
44218,train
44220,train
44221,train
44223,train
44224,train
44228,train
44230,train
44233,train
44234,train
44235,train
44237,train
44240,train
44241,train
44244,train
44246,train
44247,train
44250,train
44251,train
44254,train
44255,train
44258,train
44259,train
44261,train
44265,train
44266,train
44267,train
44269,train
44272,train
44273,train
44277,train
44278,train
44279,train
44280,train
44283,train
44284,train
44288,train
44290,train
44291,train
44293,train
44295,train
44296,train
44300,train
44302,train
44304,train
44305,train
44308,train
44309,train
44312,train
44314,train
44315,train
44316,train
44319,train
44320,train
44324,train
44326,train
44328,train
44329,train
44332,train
44334,train
44335,train
44338,train
44340,train
44342,train
44345,train
44346,train
44347,train
44350,train
44351,train
44354,train
44356,train
44357,train
44359,train
44360,train
44363,train
44366,train
44367,train
44369,train
44371,train
44373,train
44376,train
44378,train
44380,train
44382,train
44385,train
44386,train
44388,train
44390,train
44392,train
44393,train
44395,train
44397,train
44399,train
44400,train
44404,train
44405,train
44409,train
44410,train
44412,train
44413,train
44415,train
44418,train
44420,train
44421,train
44423,train
44425,train
44428,train
44429,train
44431,train
44434,train
44435,train
44436,train
44440,train
44442,train
44444,train
44446,train
44448,train
44450,train
44454,train
44457,train
44460,train
44463,train
44469,train
44473,train
44475,train
44480,train
44483,train
44488,train
44491,train
44495,train
44502,train
44505,train
44509,train
44512,train
44515,train
44519,train
44525,train
44530,train
44533,train
44537,train
44541,train
44543,train
44549,train
44553,train
44557,train
44562,train
44563,train
44567,train
44573,train
44578,train
44581,train
44584,train
44587,train
101426,train
101432,train
101435,train
101441,train
101445,train
101447,train
101453,train
101455,train
101461,train
101462,train
101469,train
101470,train
101474,train
101479,train
101482,train
101486,train
101490,train
101495,train
101500,train
101503,train
101509,train
101512,train
101517,train
101521,train
101523,train
101527,train
101533,train
101537,train
101541,train
101545,train
101547,train
101552,train
101554,train
101560,train
101565,train
101568,train
101572,train
101574,train
101580,train
101583,train
101586,train
101593,train
101595,train
101600,train
101605,train
101609,train
101610,train
101617,train
101619,train
101625,train
101629,train
101630,train
101637,train
101638,train
101644,train
101647,train
101653,train
101657,train
101660,train
101662,train
101667,train
101670,train
101677,train
101678,train
101685,train
101689,train
155120,train
155122,train
155126,train
155131,train
155136,train
155139,train
155143,train
155147,train
155152,train
155153,val
155155,train
155157,val
155160,train
155161,val
155162,train
155164,val
155167,val
155168,train
155172,val
155173,train
155174,train
155177,val
155178,train
155179,val
155182,val
155184,train
155188,val
155189,train
155191,val
155193,train
155196,val
155197,train
155198,val
155201,train
155204,train
155205,val
155208,train
155209,val
155212,val
155213,train
155215,train
155216,val
155218,val
155220,train
155223,val
155225,train
155226,train
155229,val
155231,train
155232,val
155235,val
155236,train
155238,val
155239,train
155242,train
155243,val
155247,val
155249,train
155250,val
155252,train
155254,val
155255,train
155259,train
155261,val
155263,val
155265,train
155267,val
155268,train
155270,val
155271,train
155275,val
155277,train
155279,val
155281,train
155283,val
155285,train
155286,train
155289,val
155291,val
155293,train
155294,val
155296,train
155299,val
155301,train
155303,train
155305,val
155307,train
155308,val
155310,train
155311,val
155314,val
155315,train
155318,val
155321,train
155323,train
155325,val
155328,val
155329,train
155330,train
155332,val
155336,train
155337,val
155339,val
155341,train
155344,train
155345,val
155348,train
155349,val
155350,train
155353,val
155355,val
155357,train
155358,val
155359,train
155362,val
155363,train
155368,val
155369,train
155370,train
155373,val
155374,val
155376,train
155379,train
155381,val
155382,val
155385,train
155386,train
155387,val
155392,val
155393,train
155394,train
155395,val
155399,val
155400,train
155403,train
155405,val
155407,val
155409,train
155411,train
155413,val
155415,train
155417,val
155419,train
155421,val
155422,val
155424,train
155426,val
155428,train
155430,val
155431,train
155435,val
155440,val
155442,val
155446,val
155450,val
206125,train
206126,train
206129,train
206130,train
206133,train
206135,train
206137,train
206139,train
206140,train
206143,train
206145,train
206146,train
206148,train
206151,train
206153,train
206154,train
206157,train
206159,train
206161,train
206163,train
206164,train
206166,train
206168,train
206170,train
206173,train
206175,train
206176,train
206179,train
206181,train
206183,train
206185,train
206186,train
206189,train
206191,train
206193,train
206195,train
206197,train
206199,train
206201,train
206202,train
206205,train
206206,train
125858,train
26317,train
125856,train
199474,train
125821,val
125841,train
75556,train
125836,train
113417,train
139792,train
88513,train
75566,train
113442,train
75571,train
139789,train
139810,train
113436,train
125811,val
125808,val
199476,train
199473,train
139802,train
88501,train
125816,val
75518,train
63345,val
113437,train
139798,train
75529,train
63343,val
26374,train
63330,val
88519,train
63335,val
26310,train
63355,val
75530,train
75558,train
125844,train
75524,train
41580,train
41583,train
41587,train
41591,train
41595,train
100913,train
100914,train
100921,train
100925,train
100926,train
100931,train
100937,train
100939,train
100945,train
100949,train
154586,train
154591,train
154595,train
154600,train
154605,train
154608,train
154610,train
154621,val
154622,val
154627,val
154632,val
154636,val
154640,val
154644,val
154648,val
154651,val
154656,val
74605,train
125067,val
125138,train
74403,train
198817,train
167139,train
74547,train
99362,train
112620,train
138367,train
74490,train
112596,train
138726,train
183908,val
138597,train
74850,train
183776,val
124949,val
169408,train
87827,train
138316,train
99589,train
138203,train
198920,train
166789,train
183734,val
183742,val
176806,train
176634,train
169829,train
169737,train
112668,train
112421,train
184001,val
183840,val
87562,train
138604,train
125013,train
138257,train
176622,train
40259,train
40263,train
40268,train
40272,train
40275,train
40279,train
40286,train
40290,train
40292,train
40298,train
40301,train
40306,train
40309,train
40311,train
40317,train
40321,train
40324,train
40328,train
40331,train
40335,train
40339,train
40346,train
40348,train
40354,train
40358,train
40362,train
40365,train
40370,train
40373,train
40377,train
40379,train
40384,train
40389,train
40391,train
40397,train
40401,train
40405,train
40409,train
40411,train
40418,train
40422,train
40424,train
40427,train
40433,train
40437,train
40440,train
40444,train
40449,train
40451,train
40457,train
40460,train
40464,train
40467,train
40472,train
40477,train
40479,train
40483,train
40489,train
40494,train
40496,train
40502,train
40506,train
40507,train
40512,train
40518,train
40521,train
40523,train
40526,train
40528,train
40530,train
40531,train
40534,train
40535,train
40538,train
40541,train
40542,train
40544,train
40545,train
40548,train
40550,train
40551,train
40554,train
40557,train
40558,train
40561,train
40562,train
40563,train
40565,train
40567,train
40569,train
40571,train
40572,train
40576,train
40577,train
40579,train
40580,train
40584,train
40585,train
40587,train
40588,train
40592,train
40594,train
40596,train
40597,train
40600,train
40601,train
40604,train
40605,train
40609,train
40610,train
40612,train
40613,train
40617,train
40618,train
40619,train
40622,train
40623,train
40625,train
40627,train
40628,train
40632,train
40634,train
40636,train
40638,train
40641,train
40642,train
40643,train
40646,train
40649,train
40650,train
40651,train
40653,train
40655,train
40656,train
40659,train
40662,train
40663,train
40665,train
40669,train
40670,train
40671,train
40672,train
40676,train
40678,train
40680,train
40681,train
40683,train
40686,train
40687,train
40688,train
40691,train
40693,train
40696,train
40697,train
40700,train
40702,train
40704,train
40705,train
40708,train
40709,train
40712,train
40714,train
40715,train
40718,train
40719,train
40722,train
40725,train
40726,train
40728,train
